country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,gas_energy_per_capita,hydro_elec_per_capita,low_carbon_energy_per_capita,oil_energy_per_capita,renewables_energy_per_capita,renewables_consumption,fossil_fuel_consumption
Chile,2005,276230012928.0,16175315.0,357.327,1982.658,5630.652,1571.53,4881.965,9595.603,4881.965,78.967,278.36
Chile,2006,291801038848.0,16334573.0,369.682,2451.149,5159.823,1715.992,5195.802,9825.121,5195.802,84.871,284.811
Chile,2007,304165388288.0,16495543.0,369.299,2880.873,3011.785,1351.274,4352.228,12142.894,4352.228,71.792,297.506
Chile,2008,312737595392.0,16661463.0,369.306,3050.003,1659.607,1425.445,4786.54,12669.11,4786.54,79.751,289.555
Chile,2009,305748115456.0,16833450.0,354.372,2759.837,1660.338,1455.436,4833.6,11797.905,4833.6,81.366,273.006
Chile,2010,321390903296.0,17004166.0,363.948,3071.551,3375.499,1248.518,4245.514,10710.876,4245.514,72.191,291.756
Chile,2011,338634309632.0,17173568.0,385.712,3900.557,3398.545,1206.505,4150.789,11009.728,4150.789,71.284,314.428
Chile,2012,356694163456.0,17341770.0,402.747,4503.516,3056.688,1164.818,4353.833,11310.037,4353.833,75.503,327.243
Chile,2013,370745311232.0,17509926.0,413.759,5013.607,3034.041,1119.936,4441.646,11140.692,4441.646,77.773,335.986
Chile,2014,377993625600.0,17687108.0,409.534,5006.913,2487.083,1331.478,4721.649,10938.73,4721.649,83.512,326.022
Chile,2015,386428796928.0,17870122.0,414.23,4759.612,2699.638,1337.988,5077.62,10643.151,5077.62,90.738,323.492
Chile,2016,392579481600.0,18083880.0,433.903,4770.023,3271.588,1076.096,4842.009,11110.309,4842.009,87.562,346.341
Chile,2017,397188366336.0,18368582.0,450.347,4882.776,3056.631,1187.354,5471.836,11105.995,5471.836,100.51,349.837
Chile,2018,412833611776.0,18701452.0,468.278,4628.607,3014.027,1241.08,6093.088,11303.919,6093.088,113.95,354.328
Chile,2019,412833611776.0,19039484.0,473.979,4573.894,3420.817,1094.042,5841.104,11058.701,5841.104,111.212,362.767
Chile,2020,412833611776.0,19300318.0,442.478,3789.874,3230.742,1068.894,5928.491,9976.817,5928.491,114.422,328.056
Chile,2021,412833611776.0,19493184.0,476.857,4160.999,3500.162,845.424,5958.066,10843.529,5958.066,116.142,360.715
Chile,2022,412833611776.0,19603736.0,496.812,3120.24,3805.152,1033.987,7124.925,11292.39,7124.925,139.675,357.137
China,1991,3508947910656.0,1170626176.0,8337.61,5495.714,133.363,106.515,315.148,1178.125,315.148,368.921,7968.69
China,1992,3755037425664.0,1183813376.0,8773.708,5686.282,134.432,110.394,327.043,1263.638,327.043,387.158,8386.55
China,1993,4126169628672.0,1195855616.0,9457.634,5996.005,141.295,126.977,380.09,1391.285,376.284,449.981,9003.102
China,1994,4438753280000.0,1207286656.0,10048.812,6329.621,146.586,138.682,446.899,1400.362,412.218,497.665,9509.277
China,1995,4810000039936.0,1218144384.0,10352.658,6351.341,146.777,156.451,501.896,1498.698,472.003,574.968,9741.276
China,1996,5127589593088.0,1228298880.0,10907.449,6590.732,152.538,153.033,489.839,1647.016,456.717,560.985,10305.78
China,1997,5291338891264.0,1237801472.0,10981.134,6408.065,159.949,158.329,508.717,1794.751,475.665,588.779,10351.442
China,1998,5338703069184.0,1246836096.0,11000.566,6313.354,163.745,159.516,510.97,1834.717,478.881,597.086,10363.471
China,1999,5578502963200.0,1255433216.0,11386.067,6451.185,172.555,156.583,504.336,1941.357,470.548,590.742,10752.908
China,2000,5952682590208.0,1264099072.0,11800.283,6495.856,195.362,175.943,565.64,2078.077,528.07,667.533,11085.259
China,2001,6329737412608.0,1272739584.0,12470.062,6785.169,217.215,217.979,687.18,2108.247,648.48,825.347,11595.461
China,2002,6814493573120.0,1280926080.0,13580.49,7391.104,229.627,224.814,720.806,2260.55,665.863,852.921,12657.19
China,2003,7248622387200.0,1288873344.0,15818.756,8754.203,265.152,220.099,744.207,2509.76,650.622,838.57,14859.567
China,2004,7830953263104.0,1296816768.0,18509.135,10144.286,308.324,272.621,907.024,2913.112,799.408,1036.686,17332.893
China,2005,8602940080128.0,1304887552.0,21027.164,11805.695,359.994,304.256,1006.846,2941.623,895.058,1167.95,19713.344
China,2006,9489543593984.0,1313086592.0,23048.367,12884.437,440.06,331.882,1093.134,3135.185,979.093,1285.634,21612.988
China,2007,10358205972480.0,1321513216.0,25049.293,13941.527,537.852,367.2,1211.516,3264.112,1083.949,1432.453,23448.26
China,2008,10799147909120.0,1330167168.0,26019.0,14070.352,615.959,478.857,1560.451,3313.938,1421.802,1891.234,23943.34
China,2009,11572544012288.0,1339125632.0,27158.898,14640.164,673.753,459.733,1546.786,3420.365,1406.6,1883.614,25087.559
China,2010,12858808074240.0,1348191360.0,29055.609,15087.28,807.556,527.655,1788.942,3867.767,1641.285,2212.766,26643.771
China,2011,13673158410240.0,1357095424.0,31336.535,16316.91,995.972,506.995,1805.746,3972.258,1635.651,2219.735,28885.965
China,2012,14358127050752.0,1366560768.0,32624.225,16407.875,1104.068,631.359,2223.679,4137.613,2034.378,2780.102,29585.432
China,2013,15304425996288.0,1376100352.0,33852.562,16642.777,1249.026,661.006,2415.652,4292.906,2203.743,3032.571,30528.387
China,2014,16220856254464.0,1385189632.0,34729.508,16463.236,1359.836,765.014,2814.53,4434.423,2564.515,3552.34,30830.85
China,2015,16710945996800.0,1393715456.0,35134.855,16021.233,1396.91,799.675,3048.703,4742.644,2730.941,3806.155,30885.832
China,2016,17255473610752.0,1401889664.0,35278.277,15461.83,1493.991,822.654,3341.57,4867.415,2950.933,4136.883,30593.768
China,2017,17575081672704.0,1410275968.0,36649.703,15539.826,1710.673,826.122,3643.659,5093.451,3194.394,4504.977,31511.137
China,2018,18151620214784.0,1417069440.0,38415.93,15773.501,2003.614,846.035,4015.232,5317.073,3486.708,4940.908,32726.068
China,2019,18151620214784.0,1421864064.0,40206.684,16121.257,2168.821,894.98,4420.607,5566.761,3800.276,5403.476,33921.184
China,2020,18151620214784.0,1424929792.0,41513.812,16423.652,2362.343,927.561,4744.537,5603.401,4096.864,5837.744,34753.18
China,2021,18151620214784.0,1425893504.0,43873.07,17052.799,2666.875,911.709,5297.984,5751.168,4580.39,6531.148,36318.707
China,2022,18151620214784.0,1425887360.0,44275.914,17224.002,2634.884,924.491,5707.223,5485.373,4974.17,7092.607,36138.059
Colombia,1991,259479420928.0,33272632.0,259.169,702.345,1159.587,833.3,2489.867,3437.453,2489.867,82.844,176.324
Colombia,1992,270671757312.0,33939044.0,268.506,1151.682,1118.645,656.488,1973.208,3667.881,1973.208,66.969,201.537
Colombia,1993,286074437632.0,34614732.0,292.186,1183.95,1138.728,804.755,2415.527,3702.892,2415.527,83.613,208.574
Colombia,1994,300754567168.0,35295460.0,316.39,1329.025,1104.859,908.287,2725.95,3804.199,2725.95,96.214,220.176
Colombia,1995,316298592256.0,35970104.0,323.725,1166.994,1152.971,889.333,2672.08,4007.782,2672.08,96.115,227.61
Colombia,1996,322721906688.0,36632576.0,336.599,888.308,1231.22,963.285,2891.646,4177.338,2891.646,105.928,230.67
Colombia,1997,333737754624.0,37291948.0,342.17,1033.483,1521.508,844.036,2537.151,4083.291,2537.151,94.615,247.554
Colombia,1998,335547990016.0,37944416.0,346.521,965.965,1736.388,811.231,2443.557,3986.424,2443.557,92.719,253.802
Colombia,1999,321381171200.0,38585040.0,322.875,758.637,1474.898,873.413,2620.48,3513.854,2620.48,101.111,221.763
Colombia,2000,330667819008.0,39215136.0,314.184,801.676,1462.651,809.636,2364.151,3383.335,2364.151,92.711,221.474
Colombia,2001,336149970944.0,39837876.0,316.865,777.11,1490.791,790.203,2372.647,3313.307,2372.647,94.521,222.343
Colombia,2002,344483168256.0,40454056.0,316.936,629.391,1482.838,831.313,2489.937,3232.305,2489.937,100.728,216.208
Colombia,2003,357898059776.0,41057688.0,322.863,687.443,1400.464,872.187,2594.268,3181.478,2594.268,106.515,216.349
Colombia,2004,376905891840.0,41648272.0,339.531,593.031,1473.007,952.741,2692.006,3394.291,2692.006,112.117,227.413
Colombia,2005,394523869184.0,42220944.0,334.302,368.593,1526.812,933.186,2705.823,3316.679,2705.823,114.242,220.059
Colombia,2006,420866916352.0,42772912.0,385.987,1036.405,1581.534,989.177,2910.357,3495.797,2910.357,124.484,261.502
Colombia,2007,449786937344.0,43306592.0,392.271,901.293,1653.705,1016.012,2967.987,3535.016,2967.987,128.533,263.738
Colombia,2008,465645797376.0,43815316.0,408.48,1178.631,1660.404,1048.492,3039.818,3443.914,3039.818,133.191,275.289
Colombia,2009,473234341888.0,44313916.0,403.782,1071.917,1890.9,917.093,2733.109,3415.935,2733.109,121.115,282.667
Colombia,2010,491900633088.0,44816104.0,424.601,1247.483,1951.338,892.536,2710.248,3565.227,2710.248,121.463,303.138
Colombia,2011,524200738816.0,45308896.0,443.797,999.063,1879.316,1068.002,3197.464,3719.069,3197.464,144.874,298.923
Colombia,2012,545385086976.0,45782420.0,471.933,1191.731,2067.583,1028.998,3114.861,3933.997,3114.861,142.606,329.327
Colombia,2013,571946893312.0,46237928.0,485.04,1269.304,2265.944,1076.173,2875.762,4079.071,2875.762,132.969,352.07
Colombia,2014,597109833728.0,46677944.0,510.586,1331.826,2438.852,1012.255,2888.142,4279.662,2888.142,134.813,375.773
Colombia,2015,615339524096.0,47119728.0,483.403,1226.237,2379.413,1017.408,2850.486,3802.904,2850.486,134.314,349.089
Colombia,2016,627381370880.0,47625960.0,544.617,1334.294,2534.012,1017.512,2931.946,4635.05,2931.946,139.637,404.981
Colombia,2017,635907473408.0,48351668.0,549.702,1001.581,2446.768,1254.145,3443.828,4476.657,3443.828,166.515,383.187
Colombia,2018,651900551168.0,49276968.0,558.419,922.593,2583.344,1200.561,3368.769,4457.54,3368.769,166.003,392.416
Colombia,2019,651900551168.0,50187404.0,563.192,1068.833,2564.542,1055.643,3216.548,4371.863,3216.548,161.43,401.762
Colombia,2020,651900551168.0,50930656.0,512.586,932.245,2576.577,951.097,2919.716,3635.85,2919.716,148.703,363.883
Colombia,2021,651900551168.0,51516560.0,574.299,610.656,2450.984,1129.54,3457.138,4629.068,3457.138,178.1,396.199
Colombia,2022,651900551168.0,51874028.0,609.344,549.263,2426.076,1195.396,3624.295,5146.969,3624.295,188.007,421.337
Czechia,1991,130869280768.0,10303359.0,497.639,30758.275,5715.587,105.791,3653.652,8171.207,312.535,3.22,459.994
Czechia,1992,131887431680.0,10310956.0,482.979,28699.816,6541.634,135.778,3775.124,7824.805,403.996,4.166,444.054
Czechia,1993,133712371712.0,10318915.0,478.929,27898.268,6680.135,132.766,3918.436,7915.913,446.239,4.605,438.495
Czechia,1994,139362828288.0,10321309.0,466.515,26398.461,6523.373,141.455,4093.06,8184.317,525.447,5.423,424.269
Czechia,1995,149915926528.0,10311702.0,486.214,26447.992,7389.202,193.954,4082.711,9231.763,717.331,7.397,444.114
Czechia,1996,158347427840.0,10295653.0,502.922,26430.441,8516.896,191.343,4222.324,9678.326,680.823,7.01,459.45
Czechia,1997,159287115776.0,10279042.0,482.32,24873.959,8676.757,165.385,4127.563,9244.373,678.612,6.975,439.893
Czechia,1998,160811499520.0,10263837.0,468.271,23090.996,8708.269,136.401,4267.706,9556.411,624.549,6.41,424.468
Czechia,1999,165213880320.0,10249145.0,448.987,21069.484,8767.609,163.916,4443.551,9526.616,745.615,7.642,403.444
Czechia,2000,174508441600.0,10234712.0,474.504,24105.9,8522.639,171.964,4507.304,9226.354,739.555,7.569,428.373
Czechia,2001,182134898688.0,10230273.0,485.272,23668.027,9131.134,200.386,4868.663,9767.073,804.295,8.228,435.464
Czechia,2002,187506016256.0,10238170.0,486.757,23210.27,8817.249,243.208,6065.794,9450.003,939.501,9.619,424.654
Czechia,2003,196738662400.0,10248039.0,514.55,23567.611,8899.728,134.66,7639.732,10102.549,613.985,6.292,436.258
Czechia,2004,209118199808.0,10261003.0,527.825,23573.555,8826.938,196.862,7921.051,11118.31,826.849,8.484,446.547
Czechia,2005,225438384128.0,10280122.0,519.632,22732.893,8714.974,231.515,7508.37,11591.021,899.058,9.242,442.445
Czechia,2006,244024344576.0,10304822.0,529.455,23481.752,8570.041,247.457,7924.147,11403.439,1022.683,10.539,447.798
Czechia,2007,260810031104.0,10337831.0,523.705,23362.227,8143.439,202.17,7865.555,11287.887,996.156,10.298,442.393
Czechia,2008,271304294400.0,10378586.0,513.619,22069.443,8038.498,194.632,8084.824,11295.553,1186.456,12.314,429.71
Czechia,2009,261474025472.0,10421515.0,492.811,20301.859,7593.282,233.171,8532.576,10860.127,1536.136,16.009,403.889
Czechia,2010,270895333376.0,10464750.0,513.649,20868.264,8968.083,266.609,9034.678,10212.707,1911.264,20.001,419.103
Czechia,2011,279860772864.0,10496379.0,501.976,20482.174,7544.554,186.731,9480.844,10316.133,2347.954,24.645,402.461
Czechia,2012,277620523008.0,10511065.0,499.438,19612.586,7585.958,202.644,10143.288,10173.649,2552.475,26.829,392.822
Czechia,2013,276285980672.0,10514547.0,490.221,18688.822,7683.332,259.64,10546.442,9704.528,2899.116,30.483,379.33
Czechia,2014,283780743168.0,10517178.0,479.937,18107.121,6836.245,181.608,10423.53,10266.687,2927.818,30.792,370.31
Czechia,2015,296649588736.0,10523801.0,470.716,18041.121,7164.189,170.091,9557.714,9965.651,2966.827,31.222,370.132
Czechia,2016,303850717184.0,10527584.0,464.374,18168.062,7751.042,189.977,8837.325,9353.765,2955.566,31.115,371.338
Czechia,2017,317076144128.0,10531315.0,490.581,17782.955,7952.259,177.566,9899.962,10947.917,3027.832,31.887,386.322
Czechia,2018,326100320256.0,10534598.0,489.023,17657.307,7577.721,154.728,10163.512,11022.143,2952.502,31.103,381.955
Czechia,2019,326100320256.0,10536876.0,477.903,15883.562,7900.776,190.759,10409.809,11161.138,3148.945,33.18,368.216
Czechia,2020,326100320256.0,10530951.0,442.566,13810.271,8035.718,203.211,10447.585,9731.735,3257.886,34.309,332.543
Czechia,2021,326100320256.0,10510748.0,466.523,14347.886,8628.715,229.289,10661.312,10747.457,3319.823,34.894,354.465
Czechia,2022,326100320256.0,10493990.0,464.277,15589.091,7029.213,193.444,10680.549,10943.296,3284.864,34.471,352.195
Denmark,1991,154193559552.0,5158325.0,232.854,18625.09,4710.02,5.816,658.51,21147.723,658.51,3.397,229.457
Denmark,1992,158107713536.0,5175466.0,218.137,15462.35,4936.021,5.797,860.188,20889.682,860.188,4.452,213.685
Denmark,1993,159029510144.0,5193776.0,231.304,16162.456,5527.253,5.776,1051.905,21793.178,1051.905,5.463,225.84
Denmark,1994,168468807680.0,5213801.0,248.056,17313.834,6152.526,5.754,1014.404,23096.025,1014.404,5.289,242.767
Denmark,1995,174565621760.0,5235205.0,243.62,14413.971,7095.081,5.73,1076.502,23949.334,1076.502,5.636,237.984
Denmark,1996,180657864704.0,5256002.0,289.889,19734.26,8324.758,3.805,1206.616,25888.244,1206.616,6.342,283.547
Denmark,1997,187612758016.0,5277385.0,262.998,14611.036,8663.175,3.79,1684.86,24875.83,1684.86,8.892,254.106
Denmark,1998,192868466688.0,5298991.0,253.691,12366.8,9303.277,5.661,2238.543,23966.783,2238.543,11.862,241.829
Denmark,1999,199692681216.0,5319856.0,246.049,10348.575,9717.119,5.639,2492.5,23692.848,2492.5,13.26,232.789
Denmark,2000,208358719488.0,5340662.0,236.519,8647.379,9553.001,5.617,3142.427,22943.725,3142.427,16.783,219.737
Denmark,2001,211275268096.0,5360753.0,237.216,9106.139,9945.406,5.596,3275.657,21923.391,3275.657,17.56,219.657
Denmark,2002,213475426304.0,5378700.0,236.755,9086.566,10005.755,5.578,3779.738,21145.166,3779.738,20.33,216.425
Denmark,2003,215532699648.0,5396355.0,255.233,12357.031,10082.579,3.706,4475.639,20381.963,4475.639,24.152,231.08
Denmark,2004,222551113728.0,5415583.0,241.652,9438.291,9998.978,5.54,5233.716,19950.574,5233.716,28.344,213.308
Denmark,2005,229050957824.0,5436314.0,227.599,7919.358,9566.331,3.679,5360.633,19020.105,5360.633,29.142,198.457
Denmark,2006,239379202048.0,5457863.0,251.563,11860.892,9707.629,3.664,5001.487,19521.758,5001.487,27.297,224.265
Denmark,2007,242933465088.0,5479722.0,238.634,9897.55,8666.427,5.475,5537.413,19447.115,5537.413,30.343,208.29
Denmark,2008,243073646592.0,5502752.0,226.621,8660.988,8671.315,5.452,5386.944,18464.027,5386.944,29.643,196.978
Denmark,2009,232468676608.0,5526455.0,214.577,8468.415,8292.462,3.619,5345.482,16720.885,5345.482,29.542,185.035
Denmark,2010,238176026624.0,5550850.0,227.938,8191.905,9339.071,3.603,6618.181,16914.471,6618.181,36.737,191.202
Denmark,2011,242738380800.0,5576016.0,214.153,6785.325,7796.542,3.587,7624.965,16199.26,7624.965,42.517,171.636
Denmark,2012,243290013696.0,5600955.0,199.192,5295.344,7249.28,3.571,8062.901,14956.445,8062.901,45.16,154.032
Denmark,2013,245558509568.0,5625393.0,207.784,6696.577,6808.026,1.778,8537.335,14894.773,8537.335,48.026,159.758
Denmark,2014,249673711616.0,5650654.0,200.002,5283.966,5821.341,3.539,9452.174,14836.997,9452.174,53.411,146.591
Denmark,2015,253683007488.0,5677795.0,194.821,3740.579,5828.412,3.522,9812.897,14930.959,9812.897,55.716,139.106
Denmark,2016,256821805056.0,5706856.0,197.839,4306.644,5896.86,3.505,9517.667,14945.721,9517.667,54.316,143.523
Denmark,2017,262051119104.0,5737286.0,198.832,3201.649,5605.81,3.486,11146.023,14702.649,11146.023,63.948,134.884
Denmark,2018,268317622272.0,5766689.0,196.311,3255.394,5412.093,1.734,10531.966,14842.803,10531.966,60.735,135.577
Denmark,2019,268317622272.0,5795879.0,192.071,1824.635,4999.721,3.451,11534.846,14780.077,11534.846,66.855,125.217
Denmark,2020,268317622272.0,5825638.0,171.16,1598.095,3986.839,3.433,11653.837,12141.649,11653.837,67.891,103.269
Denmark,2021,268317622272.0,5854246.0,188.206,2118.04,4047.44,3.416,13037.545,12945.626,13037.545,76.325,111.881
Denmark,2022,268317622272.0,5882259.0,189.397,2039.191,2887.631,3.4,13858.966,13412.151,13858.966,81.522,107.875
Egypt,1991,241323327488.0,58611032.0,396.433,155.033,1491.102,169.183,500.273,4617.382,500.273,29.322,367.111
