country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,oil_energy_per_capita,gas_energy_per_capita,hydro_elec_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,renewables_consumption,fossil_fuel_consumption,co2_percentage,co2_valid,oil_price_global,gas_price_global,coal_price_global,electricity_price_household,gas_price_household,coal_price_industrial
South Africa,2012,622114308096.0,53145036.0,1422.703,19331.701,5881.891,819.894,22.392,94.714,736.716,5.034,1383.55,97.25,True,111.65,95.0,112.5,100.0,75.0,80.0
South Africa,2013,637619470336.0,53873608.0,1429.005,19074.5,5904.884,752.57,20.604,108.413,793.19,5.841,1386.273,97.01,True,108.64,88.0,99.0,100.0,75.0,80.0
South Africa,2014,648455192576.0,54729556.0,1445.511,19015.678,5731.403,785.357,16.444,224.243,879.454,12.273,1397.379,96.67,True,99.02,82.5,92.0,100.0,75.0,80.0
South Africa,2015,656850354176.0,55876504.0,1416.613,17475.82,6194.087,772.888,14.317,343.833,909.767,19.212,1365.778,96.41,True,52.35,68.5,78.5,100.0,75.0,80.0
South Africa,2016,658694340608.0,56422272.0,1480.322,18610.629,5881.71,647.733,11.875,412.277,1096.402,23.262,1418.46,95.82,True,43.55,55.0,85.0,100.0,75.0,80.0
South Africa,2017,668014870528.0,56641208.0,1474.569,18236.629,5852.59,708.129,14.301,596.239,1236.154,33.772,1404.552,95.25,True,54.25,63.5,96.5,100.0,75.0,80.0
South Africa,2018,673272168448.0,57339632.0,1418.704,17095.684,5768.573,769.239,19.184,595.891,1108.62,34.168,1355.136,95.52,True,71.06,73.5,107.5,100.0,75.0,80.0
South Africa,2019,673272168448.0,58087060.0,1481.871,17985.9,5621.934,733.584,12.567,592.715,1169.789,34.429,1413.921,95.41,True,64.27,62.5,92.0,100.0,75.0,80.0
South Africa,2020,673272168448.0,58801928.0,1385.9,17273.305,4553.715,675.238,24.489,642.263,1066.693,37.766,1323.176,95.47,True,41.76,38.5,78.5,100.0,75.0,80.0
South Africa,2021,673272168448.0,59392256.0,1389.329,16415.963,4868.81,776.915,24.751,808.4,1330.738,48.013,1310.293,94.31,True,70.68,92.0,138.5,100.0,75.0,80.0
South Africa,2022,673272168448.0,59893884.0,1338.682,15365.821,4935.904,761.044,50.423,866.247,1288.129,51.883,1261.531,94.24,True,100.78,145.0,265.0,100.0,75.0,80.0
South Korea,1991,651871518720.0,44487412.0,1205.615,6328.04,16124.732,823.951,78.36,231.777,3823.413,10.311,1035.521,85.89,True,20.01,25.5,42.5,140.0,110.0,140.0
South Korea,1992,687368699904.0,44703708.0,1359.716,6131.962,19418.414,1072.603,69.288,205.017,3793.206,9.165,1190.146,87.53,True,19.31,24.0,44.0,140.0,110.0,140.0
South Korea,1993,729369280512.0,44932856.0,1491.08,6688.158,21213.473,1333.159,94.086,278.408,3949.843,12.51,1313.603,88.1,True,17.04,22.5,41.5,140.0,110.0,140.0
South Korea,1994,791073914880.0,45165784.0,1607.975,6832.007,23165.662,1765.443,51.944,153.794,3838.505,6.946,1434.606,89.22,True,15.84,23.0,42.0,140.0,110.0,140.0
South Korea,1995,860793733120.0,45393416.0,1756.939,7044.446,25148.482,2124.371,60.8,197.496,4387.416,8.965,1557.78,88.66,True,17.04,24.5,43.5,140.0,110.0,140.0
South Korea,1996,919812636672.0,45660164.0,1940.434,8176.121,26751.578,2790.273,53.096,185.372,4779.342,8.464,1722.209,88.75,True,20.64,26.0,45.0,140.0,110.0,140.0
South Korea,1997,967604961280.0,45962392.0,2131.123,8837.783,29214.662,3368.577,61.224,186.713,4945.64,8.582,1903.809,89.33,True,19.12,27.5,42.5,140.0,110.0,140.0
South Korea,1998,908368084992.0,46250260.0,1948.724,9065.213,24156.879,3131.709,92.527,277.989,5780.527,12.857,1681.373,86.28,True,12.78,25.0,38.0,140.0,110.0,140.0
South Korea,1999,1004162449408.0,46520448.0,2123.568,9539.183,25760.492,3790.989,89.407,271.008,6557.383,12.607,1818.515,85.63,True,17.85,26.5,36.0,140.0,110.0,140.0
South Korea,2000,1086261690368.0,46788588.0,2245.913,10669.549,26229.957,4233.458,84.85,260.178,6868.333,12.173,1924.553,85.69,True,28.52,42.5,38.5,140.0,110.0,140.0
South Korea,2001,1127616217088.0,47064784.0,2300.119,11298.732,26080.547,4622.937,87.326,152.576,6869.127,7.181,1976.825,85.94,True,24.45,38.0,42.0,140.0,110.0,140.0
South Korea,2002,1203066634240.0,47320664.0,2406.09,12074.854,26399.803,5109.337,67.624,212.832,7262.512,10.071,2062.423,85.72,True,24.96,32.5,45.5,140.0,110.0,140.0
South Korea,2003,1229830488064.0,47539740.0,2483.298,12506.942,26498.861,5326.882,102.02,312.654,7903.56,14.864,2107.564,84.87,True,28.88,38.5,52.0,140.0,110.0,140.0
South Korea,2004,1281243873280.0,47727288.0,2541.355,12963.18,26208.602,6217.615,89.886,284.681,7858.03,13.587,2166.313,85.24,True,38.23,45.0,78.5,140.0,110.0,140.0
South Korea,2005,1322354606080.0,47889576.0,2627.459,13307.106,26252.85,6634.55,76.008,248.834,8670.451,11.917,2212.235,84.2,True,54.42,55.5,92.5,140.0,110.0,140.0
South Korea,2006,1381281431552.0,48049348.0,2670.581,13712.308,26192.934,6971.704,71.385,250.258,8703.021,12.025,2252.407,84.34,True,65.14,72.5,88.0,140.0,110.0,140.0
South Korea,2007,1446721486848.0,48220600.0,2750.528,14387.304,26798.363,7524.12,74.657,287.66,8330.735,13.871,2348.815,85.4,True,72.47,65.0,95.5,140.0,110.0,140.0
South Korea,2008,1477425233920.0,48398632.0,2796.214,15883.521,25460.266,7714.44,62.812,305.828,8716.42,14.802,2374.351,84.91,True,97.01,95.0,128.5,140.0,110.0,140.0
South Korea,2009,1477640585216.0,48588024.0,2811.591,16418.857,25662.285,7304.578,57.422,329.891,8480.197,16.029,2399.555,85.35,True,61.49,58.0,82.0,140.0,110.0,140.0
South Korea,2010,1562822836224.0,48813036.0,3037.211,18379.498,26099.555,9222.224,74.365,412.055,8520.03,20.114,2621.323,86.31,True,79.51,65.5,98.5,140.0,110.0,140.0
South Korea,2011,1609219833856.0,49169880.0,3177.892,19794.322,26172.645,9852.67,92.333,481.284,8811.222,23.665,2744.645,86.37,True,111.26,85.5,125.5,140.0,110.0,140.0
South Korea,2012,1646108213248.0,49634188.0,3216.42,18894.262,26856.193,10583.156,77.97,499.931,8468.907,24.814,2796.073,86.93,True,111.65,95.0,112.5,140.0,110.0,140.0
South Korea,2013,1693809246208.0,50098228.0,3228.407,18929.945,26647.998,10973.606,84.434,644.985,7889.986,32.313,2833.132,87.76,True,108.64,88.0,99.0,140.0,110.0,140.0
South Korea,2014,1750416228352.0,50558044.0,3256.654,19414.455,26302.25,9890.414,53.8,764.799,8807.051,38.667,2811.387,86.33,True,99.02,82.5,92.0,140.0,110.0,140.0
South Korea,2015,1799248019456.0,50994396.0,3314.042,19476.963,27331.957,8951.91,41.573,878.114,9227.528,44.779,2843.49,85.8,True,52.35,68.5,78.5,140.0,110.0,140.0
South Korea,2016,1849123405824.0,51309984.0,3412.538,18472.756,29614.41,9285.462,53.791,1025.219,9135.631,52.604,2943.789,86.26,True,43.55,55.0,85.0,140.0,110.0,140.0
South Korea,2017,1907555696640.0,51511640.0,3446.665,19456.477,29208.301,9659.252,54.939,1227.904,8586.371,63.251,3004.366,87.17,True,54.25,63.5,96.5,140.0,110.0,140.0
South Korea,2018,1958392102912.0,51676900.0,3505.189,19500.953,29020.68,11185.656,64.245,1562.677,8121.644,80.754,3085.488,88.03,True,71.06,73.5,107.5,140.0,110.0,140.0
South Korea,2019,1958392102912.0,51803832.0,3465.476,18441.996,28704.336,10816.541,53.085,1808.807,8933.259,93.703,3002.699,86.65,True,64.27,62.5,92.0,140.0,110.0,140.0
South Korea,2020,1958392102912.0,51844688.0,3334.191,16205.312,27113.197,11098.015,74.839,2108.065,9894.616,109.292,2821.208,84.61,True,41.76,38.5,78.5,140.0,110.0,140.0
South Korea,2021,1958392102912.0,51830136.0,3489.739,16275.09,28929.781,12040.754,58.846,2429.506,10084.681,125.922,2967.049,85.02,True,70.68,92.0,138.5,140.0,110.0,140.0
South Korea,2022,1958392102912.0,51815808.0,3530.013,15411.557,29323.447,11951.565,68.512,2939.291,11439.617,152.302,2937.26,83.21,True,100.78,145.0,265.0,140.0,110.0,140.0
Spain,1991,787366543360.0,38997064.0,1106.518,5964.253,14581.833,1669.619,698.771,2114.718,6158.7,82.468,866.347,78.29,True,20.01,25.5,42.5,210.0,90.0,
Spain,1992,805944623104.0,39202248.0,1159.128,6053.187,16258.199,1736.62,482.625,1482.312,5519.894,58.11,942.736,81.33,True,19.31,24.0,44.0,210.0,90.0,
Spain,1993,799270240256.0,39420540.0,1121.501,5414.868,15420.721,1694.032,619.474,1884.815,5920.049,74.3,888.13,79.19,True,17.04,22.5,41.5,210.0,90.0,
Spain,1994,827806515200.0,39623732.0,1174.692,5553.815,16115.205,1847.83,712.704,2168.267,6129.313,85.915,931.825,79.33,True,15.84,23.0,42.0,210.0,90.0,
Spain,1995,865578975232.0,39814568.0,1219.41,5540.339,17060.691,2255.286,579.687,1818.731,5770.913,72.412,989.643,81.16,True,17.04,24.5,43.5,210.0,90.0,
Spain,1996,895966511104.0,39996476.0,1266.568,4660.261,17441.145,2512.463,994.838,3056.846,7053.128,122.263,984.468,77.73,True,20.64,26.0,45.0,210.0,90.0,
Spain,1997,937387425792.0,40180048.0,1336.445,5312.802,18039.74,3272.494,864.857,2731.229,6636.373,109.741,1069.795,80.05,True,19.12,27.5,42.5,210.0,90.0,
Spain,1998,988972449792.0,40362356.0,1400.882,5039.853,19463.666,3344.38,842.121,2712.475,6859.743,109.482,1124.007,80.24,True,12.78,25.0,38.0,210.0,90.0,
Spain,1999,1044700856320.0,40542232.0,1443.704,5623.343,20051.41,3811.465,562.87,2004.656,6123.655,81.273,1195.437,82.8,True,17.85,26.5,36.0,210.0,90.0,
Spain,2000,1108745388032.0,40741652.0,1527.637,5976.333,20215.59,4343.564,693.639,2627.786,6960.218,107.06,1244.066,81.44,True,28.52,42.5,38.5,210.0,90.0,
Spain,2001,1164389515264.0,40966448.0,1597.853,5441.62,20947.689,4654.891,998.134,3575.705,7959.745,146.484,1271.771,79.59,True,24.45,38.0,42.0,210.0,90.0,
Spain,2002,1206112747520.0,41477652.0,1615.075,6055.905,20860.443,5256.67,511.601,2510.077,6765.42,104.112,1334.461,82.63,True,24.96,32.5,45.5,210.0,90.0,
Spain,2003,1254542540800.0,42230268.0,1706.87,5543.424,20973.473,5879.368,958.554,3944.368,8021.891,166.572,1368.103,80.15,True,28.88,38.5,52.0,210.0,90.0,
Spain,2004,1307501395968.0,42959672.0,1769.33,5698.364,21103.68,6813.152,723.469,3476.456,7570.638,149.347,1444.098,81.62,True,38.23,45.0,78.5,210.0,90.0,
Spain,2005,1365024047104.0,43685372.0,1781.447,5461.008,20931.994,7943.61,420.965,2823.334,6442.418,123.338,1500.008,84.2,True,54.42,55.5,92.5,210.0,90.0,
Spain,2006,1434224295936.0,44422824.0,1807.2,4688.356,20721.045,8175.385,584.384,3401.373,7097.004,151.099,1491.931,82.55,True,65.14,72.5,88.0,210.0,90.0,
Spain,2007,1498934280192.0,45245784.0,1846.826,5150.321,20494.66,8168.113,603.592,3700.045,7004.552,167.411,1529.9,82.84,True,72.47,65.0,95.5,210.0,90.0,
Spain,2008,1528105271296.0,45966544.0,1795.815,3416.648,19474.283,8830.808,508.196,3886.616,7346.13,178.654,1458.139,81.2,True,97.01,95.0,128.5,210.0,90.0,
Spain,2009,1486563442688.0,46367772.0,1664.806,2365.24,18113.113,7830.378,569.577,4546.248,7595.645,210.799,1312.613,78.84,True,61.49,58.0,82.0,210.0,90.0,
Spain,2010,1498927202304.0,46572776.0,1709.882,1722.296,17549.311,7772.022,908.256,6146.986,9670.574,286.282,1259.497,73.66,True,79.51,65.5,98.5,210.0,90.0,
Spain,2011,1495441604608.0,46729232.0,1677.629,3183.432,16691.846,7200.221,654.836,5555.128,8825.568,259.587,1265.217,75.42,True,111.26,85.5,125.5,210.0,90.0,
Spain,2012,1453746159616.0,46756084.0,1668.326,3853.444,15593.004,7106.158,439.515,5669.706,9128.866,265.093,1241.496,74.42,True,111.65,95.0,112.5,210.0,90.0,
Spain,2013,1429213675520.0,46603460.0,1584.891,2844.147,14704.476,6507.691,791.143,6768.037,9951.694,315.414,1121.107,70.74,True,108.64,88.0,99.0,210.0,90.0,
Spain,2014,1450312204288.0,46464548.0,1555.551,2913.223,14709.937,5923.634,843.008,6725.293,9931.443,312.488,1094.091,70.33,True,99.02,82.5,92.0,210.0,90.0,
Spain,2015,1497526566912.0,46431344.0,1574.962,3428.136,15216.509,6147.525,606.056,5938.721,9128.066,275.743,1151.134,73.09,True,52.35,68.5,78.5,210.0,90.0,
Spain,2016,1417044295680.0,46473320.0,1589.974,2626.67,15712.492,6266.304,783.245,6366.918,9607.159,295.892,1143.498,71.92,True,43.55,55.0,85.0,210.0,90.0,
Spain,2017,1458021990400.0,46584168.0,1608.111,3357.574,15756.127,6807.488,393.267,5413.633,8599.358,252.19,1207.517,75.09,True,54.25,63.5,96.5,210.0,90.0,
Spain,2018,1492300201984.0,46792044.0,1637.08,2864.202,15986.843,6731.326,733.672,6378.188,9403.923,298.448,1197.051,73.12,True,71.06,73.5,107.5,210.0,90.0,
Spain,2019,1492300201984.0,47131372.0,1591.384,1251.482,15885.993,7632.808,523.006,5866.932,8994.58,276.517,1167.457,73.36,True,64.27,62.5,92.0,210.0,90.0,
Spain,2020,1492300201984.0,47363808.0,1439.447,725.998,12986.243,6859.716,644.163,6717.28,9819.329,318.156,974.366,67.69,True,41.76,38.5,78.5,210.0,90.0,
Spain,2021,1492300201984.0,47486932.0,1542.929,752.444,14177.235,7228.157,623.961,7342.896,10333.814,348.692,1052.208,68.2,True,70.68,92.0,138.5,210.0,90.0,
Spain,2022,1492300201984.0,47558632.0,1598.699,986.387,15516.564,6959.187,395.302,7070.712,10153.192,336.273,1115.827,69.8,True,100.78,145.0,265.0,210.0,90.0,
Sweden,1991,237965099008.0,8594170.0,647.093,3913.875,22832.068,747.107,7358.477,22457.381,47801.363,193.003,236.28,36.51,True,20.01,25.5,42.5,210.0,130.0,
Sweden,1992,235763220480.0,8640277.0,651.966,3624.984,23921.625,838.774,8602.734,26203.043,47071.242,226.402,245.258,37.62,True,19.31,24.0,44.0,210.0,130.0,
Sweden,1993,231559217152.0,8683403.0,644.957,3672.453,23393.143,910.859,8596.86,26235.955,46298.277,227.817,242.931,37.67,True,17.04,22.5,41.5,210.0,130.0,
Sweden,1994,241527455744.0,8723467.0,645.039,3710.046,24663.637,900.105,6774.83,20873.506,44669.234,182.089,255.369,39.59,True,15.84,23.0,42.0,210.0,130.0,
Sweden,1995,251744239616.0,8758496.0,652.437,3695.176,23358.338,897.399,7775.307,23883.898,46540.938,209.187,244.808,37.52,True,17.04,24.5,43.5,210.0,130.0,
Sweden,1996,256500908032.0,8785493.0,633.993,4079.722,24903.596,958.64,5889.254,18232.84,42221.656,160.184,263.055,41.49,True,20.64,26.0,45.0,210.0,130.0,
Sweden,1997,264172109824.0,8807868.0,656.358,3477.115,23312.996,944.561,7840.716,24257.066,46784.848,213.653,244.283,37.22,True,19.12,27.5,42.5,210.0,130.0,
Sweden,1998,276042121216.0,8828629.0,710.334,3492.427,26239.615,933.995,8495.09,26142.484,49792.008,230.802,270.739,38.11,True,12.78,25.0,38.0,210.0,130.0,
Sweden,1999,289704280064.0,8848881.0,689.672,3330.726,25156.018,933.857,8101.59,25049.547,48518.281,221.66,260.339,37.75,True,17.85,26.5,36.0,210.0,130.0,
Sweden,2000,303455109120.0,8871042.0,639.47,3363.521,21655.566,911.003,8858.035,27821.758,46155.004,246.808,230.027,35.97,True,28.52,42.5,38.5,210.0,130.0,
Sweden,2001,308399210496.0,8896748.0,685.889,3634.354,21964.426,1024.849,8886.394,27621.701,50470.691,245.743,236.864,34.53,True,24.45,38.0,42.0,210.0,130.0,
Sweden,2002,317464870912.0,8926011.0,642.011,3890.024,22231.859,1039.526,7434.452,23391.857,44764.477,208.796,242.443,37.76,True,24.96,32.5,45.5,210.0,130.0,
Sweden,2003,326406144000.0,8961506.0,615.181,3798.834,23726.793,1032.485,5974.442,19153.527,40088.891,171.644,255.924,41.6,True,28.88,38.5,52.0,210.0,130.0,
Sweden,2004,341905244160.0,9004263.0,662.642,3889.801,22610.578,1023.106,6676.837,22215.672,46068.543,200.036,247.829,37.4,True,38.23,45.0,78.5,210.0,130.0,
Sweden,2005,354498740224.0,9051739.0,679.983,3536.903,22519.896,969.675,8042.654,26029.543,48095.352,235.613,244.637,35.98,True,54.42,55.5,92.5,210.0,130.0,
Sweden,2006,372237959168.0,9104724.0,639.75,3882.583,22574.564,1009.229,6778.899,22713.342,42799.309,206.799,250.074,39.09,True,65.14,72.5,88.0,210.0,130.0,
Sweden,2007,387885170688.0,9164274.0,649.478,3594.155,21891.164,1034.779,7219.339,24522.221,44350.586,224.728,243.037,37.42,True,72.47,65.0,95.5,210.0,130.0,
Sweden,2008,388983685120.0,9229282.0,640.233,3569.86,20528.117,932.927,7483.789,25672.346,44338.797,236.937,231.017,36.08,True,97.01,95.0,128.5,210.0,130.0,
Sweden,2009,373029306368.0,9301413.0,586.75,2497.197,19601.537,1235.834,7079.569,24715.498,39747.266,229.889,217.044,36.99,True,61.49,58.0,82.0,210.0,130.0,
Sweden,2010,399841820672.0,9381722.0,623.752,3414.163,19397.104,1648.738,7077.592,25637.17,42025.895,240.521,229.477,36.79,True,79.51,65.5,98.5,210.0,130.0,
Sweden,2011,397621100544.0,9467384.0,614.717,3021.036,17821.463,1290.404,7016.722,25887.42,42797.062,245.086,209.541,34.09,True,111.26,85.5,125.5,210.0,130.0,
Sweden,2012,396489588736.0,9555984.0,652.446,2566.833,17395.221,1114.59,8259.746,29567.607,47199.574,282.548,201.408,30.87,True,111.65,95.0,112.5,210.0,130.0,
Sweden,2013,401409179648.0,9648935.0,611.276,2594.844,17004.531,1060.894,6359.251,24678.664,42691.398,238.123,199.35,32.61,True,108.64,88.0,99.0,210.0,130.0,
Sweden,2014,411859910656.0,9747507.0,608.458,2409.376,16474.309,862.143,6541.16,25373.623,42676.062,247.33,192.473,31.63,True,99.02,82.5,92.0,210.0,130.0,
Sweden,2015,428683493376.0,9849344.0,629.151,2382.73,15988.153,947.855,7646.194,29774.703,44558.75,293.261,190.277,30.24,True,52.35,68.5,78.5,210.0,130.0,
Sweden,2016,443163607040.0,9953322.0,617.913,2313.659,16334.687,1003.584,6231.085,26143.336,42429.184,260.213,195.602,31.66,True,43.55,55.0,85.0,210.0,130.0,
Sweden,2017,454543736832.0,10058191.0,637.866,2283.707,15998.133,956.062,6476.313,27499.584,44179.703,276.596,193.498,30.34,True,54.25,63.5,96.5,210.0,130.0,
Sweden,2018,463407448064.0,10162300.0,624.849,2266.46,15121.796,1000.635,6121.646,25972.617,43098.113,263.942,186.873,29.91,True,71.06,73.5,107.5,210.0,130.0,
Sweden,2019,463407448064.0,10267922.0,649.79,2225.668,16033.544,993.555,6366.43,27739.84,44030.707,284.831,197.686,30.42,True,64.27,62.5,92.0,210.0,130.0,
Sweden,2020,463407448064.0,10368968.0,615.87,1825.81,14174.854,956.628,6981.408,30480.658,42438.23,316.053,175.83,28.55,True,41.76,38.5,78.5,210.0,130.0,
Sweden,2021,463407448064.0,10467095.0,629.977,1828.338,13296.501,1017.259,7059.265,31338.572,44044.359,328.024,168.961,26.82,True,70.68,92.0,138.5,210.0,130.0,
Sweden,2022,463407448064.0,10549349.0,632.189,1925.709,13131.461,697.639,6555.855,31948.436,44171.992,337.035,166.203,26.29,True,100.78,145.0,265.0,210.0,130.0,
Switzerland,1991,236259213312.0,6795392.0,340.572,517.099,23096.896,2821.029,4720.87,14165.246,23683.082,96.258,179.636,52.75,True,20.01,25.5,42.5,,,
Switzerland,1992,240475389952.0,6873188.0,346.055,354.033,23153.457,2931.682,4758.149,14296.343,23909.391,98.261,181.721,52.51,True,19.31,24.0,44.0,,,
Switzerland,1993,244573601792.0,6936123.0,345.474,293.952,21498.148,3047.812,5158.673,15481.818,24968.025,107.384,172.293,49.87,True,17.04,22.5,41.5,,,
Switzerland,1994,252214820864.0,6991543.0,362.976,295.198,22041.145,2982.532,5588.545,16778.504,26597.5,117.308,177.018,48.77,True,15.84,23.0,42.0,,,
Switzerland,1995,258065989632.0,7038302.0,343.995,314.549,20288.998,3264.992,4997.167,15039.424,25006.223,105.852,167.994,48.84,True,17.04,24.5,43.5,,,
Switzerland,1996,264364883968.0,7069694.0,332.291,234.176,20923.68,3518.54,4066.368,12304.795,22325.777,86.991,174.455,52.5,True,20.64,26.0,45.0,,,
Switzerland,1997,275430572032.0,7086993.0,355.316,179.907,21959.41,3388.602,4804.076,14505.741,24608.471,102.802,180.916,50.92,True,19.12,27.5,42.5,,,
Switzerland,1998,288736575488.0,7108225.0,357.326,148.889,22163.777,3477.661,4709.392,14239.616,24478.988,101.218,183.323,51.3,True,12.78,25.0,38.0,,,
Switzerland,1999,298852253696.0,7142199.0,373.426,154.014,21404.377,3984.534,5601.673,16904.234,26741.52,120.733,182.433,48.85,True,17.85,26.5,36.0,,,
Switzerland,2000,316330344448.0,7182052.0,364.336,223.164,20646.783,3940.378,4713.138,15542.646,25918.389,111.628,178.189,48.91,True,28.52,42.5,38.5,,,
Switzerland,2001,326784483328.0,7224413.0,389.127,231.853,21966.6,4077.225,5300.085,17197.82,27587.045,124.244,189.826,48.78,True,24.45,38.0,42.0,,,
Switzerland,2002,333238534144.0,7276479.0,362.244,212.252,20672.062,3973.228,4441.708,14515.373,24925.377,105.621,180.875,49.93,True,24.96,32.5,45.5,,,
Switzerland,2003,339510165504.0,7330729.0,358.359,216.365,19969.039,4168.526,4358.366,14168.365,24530.6,103.864,178.532,49.82,True,28.88,38.5,52.0,,,
Switzerland,2004,355558785024.0,7381153.0,353.16,203.973,19736.281,4271.013,4191.757,13605.773,23634.889,100.426,178.707,50.6,True,38.23,45.0,78.5,,,
Switzerland,2005,373064302592.0,7428437.0,338.784,225.859,19964.156,4356.756,3858.147,12485.862,21059.57,92.75,182.344,53.82,True,54.42,55.5,92.5,,,
Switzerland,2006,395138629632.0,7475014.0,352.537,242.289,20333.695,4209.951,3781.933,12285.347,22376.176,91.833,185.275,52.55,True,65.14,72.5,88.0,,,
Switzerland,2007,419030794240.0,7541909.0,348.594,268.868,18179.348,4062.853,4290.691,13733.143,23709.83,103.574,169.776,48.7,True,72.47,65.0,95.5,,,
Switzerland,2008,436420476928.0,7638288.0,360.189,238.564,19132.674,4274.154,4347.833,13799.521,23510.357,105.405,180.61,50.14,True,97.01,95.0,128.5,,,
Switzerland,2009,434943557632.0,7734402.0,359.157,222.311,19193.334,4051.523,4244.672,13442.876,22969.1,103.973,181.505,50.54,True,61.49,58.0,82.0,,,
Switzerland,2010,455990116352.0,7822444.0,349.78,220.519,17612.342,4474.66,4251.868,13373.808,22407.443,104.616,174.499,49.89,True,79.51,65.5,98.5,,,
Switzerland,2011,472720965632.0,7910988.0,332.034,201.548,16891.59,3924.569,3780.817,11950.443,20953.545,94.54,166.271,50.08,True,111.26,85.5,125.5,,,
Switzerland,2012,477669457920.0,7995738.0,350.93,179.61,17025.998,4256.434,4474.884,13994.771,22427.6,111.899,171.605,48.9,True,111.65,95.0,112.5,,,
Switzerland,2013,486174916608.0,8088370.0,360.046,191.29,17617.252,4431.26,4405.09,13809.167,22274.229,111.694,179.884,49.96,True,108.64,88.0,99.0,,,
Switzerland,2014,495886106624.0,8187792.0,343.728,193.377,15601.763,3791.892,4289.312,13580.364,22393.551,111.193,160.375,46.66,True,99.02,82.5,92.0,,,
Switzerland,2015,500062388224.0,8281735.0,336.097,174.749,15617.034,4005.468,4272.052,13528.459,20785.664,112.039,163.956,48.78,True,52.35,68.5,78.5,,,
Switzerland,2016,508579282944.0,8372902.0,316.121,158.912,14597.639,4162.236,3819.464,12301.389,18836.402,102.998,158.405,50.11,True,43.55,55.0,85.0,,,
Switzerland,2017,517730729984.0,8451688.0,316.847,151.515,14817.979,4140.856,3724.7,12176.923,18378.84,102.916,161.515,50.98,True,54.25,63.5,96.5,,,
Switzerland,2018,531971145728.0,8514431.0,321.795,139.958,14176.936,3898.936,3770.07,12298.478,19578.232,104.715,155.097,48.2,True,71.06,73.5,107.5,,,
Switzerland,2019,531971145728.0,8575593.0,335.79,123.412,14386.831,3971.543,4100.008,13218.043,20674.666,113.353,158.492,47.2,True,64.27,62.5,92.0,,,
Switzerland,2020,531971145728.0,8638609.0,308.972,117.689,11913.775,3837.102,4383.808,13190.842,19897.807,113.951,137.082,44.37,True,41.76,38.5,78.5,,,
Switzerland,2021,531971145728.0,8691409.0,298.709,118.252,11895.596,4146.815,4252.475,12854.315,18207.643,111.722,140.459,47.02,True,70.68,92.0,138.5,,,
Switzerland,2022,531971145728.0,8740471.0,291.501,117.588,12194.879,3391.58,3902.536,11031.041,17646.705,96.416,137.261,47.09,True,100.78,145.0,265.0,,,
Taiwan,1991,345041731584.0,20770622.0,618.122,6626.698,16240.407,1485.3,185.534,585.971,5407.017,12.171,505.815,81.83,True,20.01,25.5,42.5,110.0,90.0,145.0
Taiwan,1992,372335116288.0,20952226.0,656.759,7589.796,16747.045,1460.146,312.902,965.075,5548.563,20.22,540.504,82.3,True,19.31,24.0,44.0,110.0,90.0,145.0
Taiwan,1993,396245794816.0,21125720.0,694.728,8464.279,17681.025,1515.562,194.494,610.259,5224.559,12.892,584.356,84.11,True,17.04,22.5,41.5,110.0,90.0,145.0
Taiwan,1994,424444067840.0,21293440.0,737.265,8739.604,18670.141,1826.127,237.704,741.409,5388.177,15.787,622.532,84.44,True,15.84,23.0,42.0,110.0,90.0,145.0
Taiwan,1995,450424700928.0,21455818.0,783.61,8941.711,20160.4,2025.389,225.555,724.069,5394.534,15.535,667.866,85.23,True,17.04,24.5,43.5,110.0,90.0,145.0
Taiwan,1996,476536045568.0,21612430.0,816.115,10011.722,20018.412,2051.716,219.46,718.341,5679.521,15.525,693.367,84.96,True,20.64,26.0,45.0,110.0,90.0,145.0
Taiwan,1997,503887069184.0,21764850.0,864.061,11370.782,20420.496,2390.319,241.007,789.742,5518.246,17.189,743.957,86.1,True,19.12,27.5,42.5,110.0,90.0,145.0
Taiwan,1998,523233591296.0,21913670.0,916.047,12252.782,21037.742,2813.058,283.013,925.319,5698.945,20.277,791.162,86.37,True,12.78,25.0,38.0,110.0,90.0,145.0
Taiwan,1999,556406079488.0,22057216.0,958.345,12571.654,22355.965,2844.183,228.996,786.966,5676.318,17.358,833.141,86.94,True,17.85,26.5,36.0,110.0,90.0,145.0
Taiwan,2000,590045511680.0,22194740.0,1019.305,14726.732,22468.871,3049.099,205.454,758.363,5680.802,16.832,893.221,87.63,True,28.52,42.5,38.5,110.0,90.0,145.0
Taiwan,2001,580535844864.0,22333124.0,1050.969,15358.243,23097.176,3263.941,227.913,859.956,5339.374,19.206,931.724,88.65,True,24.45,38.0,42.0,110.0,90.0,145.0
Taiwan,2002,610723430400.0,22469622.0,1096.776,16550.605,23111.887,3628.344,123.723,590.305,5520.688,13.264,972.729,88.69,True,24.96,32.5,45.5,110.0,90.0,145.0
Taiwan,2003,633632587776.0,22593682.0,1146.048,17546.842,24019.555,3724.386,134.108,643.071,5433.49,14.529,1023.286,89.29,True,28.88,38.5,52.0,110.0,90.0,145.0
Taiwan,2004,672471777280.0,22703098.0,1194.548,18164.016,24462.711,4508.824,141.39,670.67,5480.532,15.226,1070.123,89.58,True,38.23,45.0,78.5,110.0,90.0,145.0
